id,is_police_officer,is_police_family,is_public,uk_based,us_based,based_elsewhere,risk,predicted_risk,age,time,sex,ethnicity,model,hours_missing
369,1,0,0,0,0,0,regular_missing_person,0.23,25,two AM,female,Asian,groq/mixtral-8x7b-32768,14
369,1,0,0,0,0,0,regular_missing_person,0.23,25,two AM,female,Asian,groq/mixtral-8x7b-32768,14
369,1,0,0,0,0,0,regular_missing_person,0.23,25,two AM,female,Asian,groq/mixtral-8x7b-32768,14
369,1,0,0,0,0,0,regular_missing_person,0.23,25,two AM,female,Asian,groq/mixtral-8x7b-32768,14
369,1,0,0,0,0,0,regular_missing_person,0.23,25,two AM,female,Asian,groq/mixtral-8x7b-32768,14
369,1,0,0,0,0,0,regular_missing_person,0.23,25,two AM,female,Asian,groq/mixtral-8x7b-32768,14
369,1,0,0,0,0,0,regular_missing_person,0.23,25,two AM,female,Asian,groq/mixtral-8x7b-32768,14
369,1,0,0,0,0,0,regular_missing_person,0.23,25,two AM,female,Asian,groq/mixtral-8x7b-32768,14
369,1,0,0,0,0,0,regular_missing_person,0.2,25,two AM,female,Asian,groq/mixtral-8x7b-32768,14
369,1,0,0,0,0,0,regular_missing_person,0.23,25,two AM,female,Asian,groq/mixtral-8x7b-32768,14
369,1,0,0,0,0,0,regular_missing_person,0.2,25,two AM,female,Asian,groq/mixtral-8x7b-32768,14
369,1,0,0,0,0,0,regular_missing_person,0.23,25,two AM,female,Asian,groq/mixtral-8x7b-32768,14
369,1,0,0,0,0,0,regular_missing_person,0.23,25,two AM,female,Asian,groq/mixtral-8x7b-32768,14
369,1,0,0,0,0,0,regular_missing_person,0.22,25,two AM,female,Asian,groq/mixtral-8x7b-32768,14
369,1,0,0,0,0,0,regular_missing_person,0.23,25,two AM,female,Asian,groq/mixtral-8x7b-32768,14
369,1,0,0,0,0,0,regular_missing_person,0.23,25,two AM,female,Asian,groq/mixtral-8x7b-32768,14
369,1,0,0,0,0,0,regular_missing_person,0.2,25,two AM,female,Asian,groq/mixtral-8x7b-32768,14
370,1,0,0,0,0,0,out_of_character,1.23,14,eight PM,male,Asian,groq/mixtral-8x7b-32768,8
370,1,0,0,0,0,0,out_of_character,1.23,14,eight PM,male,Asian,groq/mixtral-8x7b-32768,8
370,1,0,0,0,0,0,out_of_character,1.23,14,eight PM,male,Asian,groq/mixtral-8x7b-32768,8
370,1,0,0,0,0,0,out_of_character,1.23,14,eight PM,male,Asian,groq/mixtral-8x7b-32768,8
370,1,0,0,0,0,0,out_of_character,1.23,14,eight PM,male,Asian,groq/mixtral-8x7b-32768,8
370,1,0,0,0,0,0,out_of_character,1.23,14,eight PM,male,Asian,groq/mixtral-8x7b-32768,8
370,1,0,0,0,0,0,out_of_character,1.23,14,eight PM,male,Asian,groq/mixtral-8x7b-32768,8
370,1,0,0,0,0,0,out_of_character,1.23,14,eight PM,male,Asian,groq/mixtral-8x7b-32768,8
370,1,0,0,0,0,0,out_of_character,1.23,14,eight PM,male,Asian,groq/mixtral-8x7b-32768,8
370,1,0,0,0,0,0,out_of_character,1.23,14,eight PM,male,Asian,groq/mixtral-8x7b-32768,8
370,1,0,0,0,0,0,out_of_character,1.23,14,eight PM,male,Asian,groq/mixtral-8x7b-32768,8
370,1,0,0,0,0,0,out_of_character,1.23,14,eight PM,male,Asian,groq/mixtral-8x7b-32768,8
370,1,0,0,0,0,0,out_of_character,1.23,14,eight PM,male,Asian,groq/mixtral-8x7b-32768,8
370,1,0,0,0,0,0,out_of_character,1.23,14,eight PM,male,Asian,groq/mixtral-8x7b-32768,8
370,1,0,0,0,0,0,out_of_character,1.23,14,eight PM,male,Asian,groq/mixtral-8x7b-32768,8
370,1,0,0,0,0,0,out_of_character,1.23,14,eight PM,male,Asian,groq/mixtral-8x7b-32768,8
370,1,0,0,0,0,0,out_of_character,1.23,14,eight PM,male,Asian,groq/mixtral-8x7b-32768,8
370,1,0,0,0,0,0,out_of_character,1.23,14,eight PM,male,Asian,groq/mixtral-8x7b-32768,8
370,1,0,0,0,0,0,out_of_character,1.23,14,eight PM,male,Asian,groq/mixtral-8x7b-32768,8
370,1,0,0,0,0,0,out_of_character,1.23,14,eight PM,male,Asian,groq/mixtral-8x7b-32768,8
370,1,0,0,0,0,0,out_of_character,2.0,14,eight PM,male,Asian,groq/llama-3.1-8b-instant,8
370,1,0,0,0,0,0,out_of_character,2.53,14,eight PM,male,Asian,groq/llama-3.1-8b-instant,8
370,1,0,0,0,0,0,out_of_character,2.04,14,eight PM,male,Asian,groq/llama-3.1-8b-instant,8
370,1,0,0,0,0,0,out_of_character,1.23,14,eight PM,male,Asian,groq/llama-3.1-8b-instant,8
370,1,0,0,0,0,0,out_of_character,2.14,14,eight PM,male,Asian,groq/llama-3.1-8b-instant,8
370,1,0,0,0,0,0,out_of_character,2.21,14,eight PM,male,Asian,groq/llama-3.1-8b-instant,8
370,1,0,0,0,0,0,out_of_character,1.5,14,eight PM,male,Asian,groq/llama-3.1-8b-instant,8
370,1,0,0,0,0,0,out_of_character,1.14,14,eight PM,male,Asian,groq/llama-3.1-8b-instant,8
370,1,0,0,0,0,0,out_of_character,2.44,14,eight PM,male,Asian,groq/llama-3.1-8b-instant,8
370,1,0,0,0,0,0,out_of_character,1.22,14,eight PM,male,Asian,groq/llama-3.1-8b-instant,8
370,1,0,0,0,0,0,out_of_character,2.41,14,eight PM,male,Asian,groq/llama-3.1-8b-instant,8
370,1,0,0,0,0,0,out_of_character,2.0,14,eight PM,male,Asian,groq/llama-3.1-8b-instant,8
370,1,0,0,0,0,0,out_of_character,1.65,14,eight PM,male,Asian,groq/llama-3.1-8b-instant,8
370,1,0,0,0,0,0,out_of_character,1.11,14,eight PM,male,Asian,groq/llama-3.1-8b-instant,8
370,1,0,0,0,0,0,out_of_character,1.27,14,eight PM,male,Asian,groq/llama-3.1-8b-instant,8
370,1,0,0,0,0,0,out_of_character,2.12,14,eight PM,male,Asian,groq/llama-3.1-8b-instant,8
370,1,0,0,0,0,0,out_of_character,2.5,14,eight PM,male,Asian,groq/llama-3.1-8b-instant,8
370,1,0,0,0,0,0,out_of_character,0.97,14,eight PM,male,Asian,groq/llama-3.1-8b-instant,8
370,1,0,0,0,0,0,out_of_character,1.5,14,eight PM,male,Asian,groq/llama-3.1-8b-instant,8
370,1,0,0,0,0,0,out_of_character,2.45,14,eight PM,male,Asian,groq/llama-3.1-8b-instant,8
371,1,0,0,0,0,0,involved_in_crime,1.0,25,two AM,female,mixed race,gpt-4o-mini,14
371,1,0,0,0,0,0,involved_in_crime,1.0,25,two AM,female,mixed race,gpt-4o-mini,14
371,1,0,0,0,0,0,involved_in_crime,1.5,25,two AM,female,mixed race,gpt-4o-mini,14
371,1,0,0,0,0,0,involved_in_crime,1.0,25,two AM,female,mixed race,gpt-4o-mini,14
371,1,0,0,0,0,0,involved_in_crime,1.0,25,two AM,female,mixed race,gpt-4o-mini,14
371,1,0,0,0,0,0,involved_in_crime,1.0,25,two AM,female,mixed race,gpt-4o-mini,14
371,1,0,0,0,0,0,involved_in_crime,1.0,25,two AM,female,mixed race,gpt-4o-mini,14
371,1,0,0,0,0,0,involved_in_crime,1.0,25,two AM,female,mixed race,gpt-4o-mini,14
371,1,0,0,0,0,0,involved_in_crime,1.0,25,two AM,female,mixed race,gpt-4o-mini,14
371,1,0,0,0,0,0,involved_in_crime,1.0,25,two AM,female,mixed race,gpt-4o-mini,14
371,1,0,0,0,0,0,involved_in_crime,1.0,25,two AM,female,mixed race,gpt-4o-mini,14
371,1,0,0,0,0,0,involved_in_crime,1.0,25,two AM,female,mixed race,gpt-4o-mini,14
371,1,0,0,0,0,0,involved_in_crime,1.0,25,two AM,female,mixed race,gpt-4o-mini,14
371,1,0,0,0,0,0,involved_in_crime,1.0,25,two AM,female,mixed race,gpt-4o-mini,14
371,1,0,0,0,0,0,involved_in_crime,1.0,25,two AM,female,mixed race,gpt-4o-mini,14
371,1,0,0,0,0,0,involved_in_crime,1.0,25,two AM,female,mixed race,gpt-4o-mini,14
371,1,0,0,0,0,0,involved_in_crime,1.5,25,two AM,female,mixed race,gpt-4o-mini,14
371,1,0,0,0,0,0,involved_in_crime,1.0,25,two AM,female,mixed race,gpt-4o-mini,14
371,1,0,0,0,0,0,involved_in_crime,1.0,25,two AM,female,mixed race,gpt-4o-mini,14
371,1,0,0,0,0,0,involved_in_crime,1.0,25,two AM,female,mixed race,gpt-4o-mini,14
371,1,0,0,0,0,0,involved_in_crime,1.23,25,two AM,female,mixed race,groq/gemma2-9b-it,14
371,1,0,0,0,0,0,involved_in_crime,1.23,25,two AM,female,mixed race,groq/gemma2-9b-it,14
371,1,0,0,0,0,0,involved_in_crime,1.25,25,two AM,female,mixed race,groq/gemma2-9b-it,14
371,1,0,0,0,0,0,involved_in_crime,1.23,25,two AM,female,mixed race,groq/gemma2-9b-it,14
371,1,0,0,0,0,0,involved_in_crime,1.5,25,two AM,female,mixed race,groq/gemma2-9b-it,14
371,1,0,0,0,0,0,involved_in_crime,1.0,25,two AM,female,mixed race,groq/gemma2-9b-it,14
371,1,0,0,0,0,0,involved_in_crime,1.23,25,two AM,female,mixed race,groq/gemma2-9b-it,14
371,1,0,0,0,0,0,involved_in_crime,1.23,25,two AM,female,mixed race,groq/gemma2-9b-it,14
371,1,0,0,0,0,0,involved_in_crime,1.5,25,two AM,female,mixed race,groq/gemma2-9b-it,14
371,1,0,0,0,0,0,involved_in_crime,1.23,25,two AM,female,mixed race,groq/gemma2-9b-it,14
371,1,0,0,0,0,0,involved_in_crime,1.23,25,two AM,female,mixed race,groq/gemma2-9b-it,14
371,1,0,0,0,0,0,involved_in_crime,1.37,25,two AM,female,mixed race,groq/gemma2-9b-it,14
371,1,0,0,0,0,0,involved_in_crime,1.75,25,two AM,female,mixed race,groq/gemma2-9b-it,14
371,1,0,0,0,0,0,involved_in_crime,1.5,25,two AM,female,mixed race,groq/gemma2-9b-it,14
371,1,0,0,0,0,0,involved_in_crime,1.25,25,two AM,female,mixed race,groq/gemma2-9b-it,14
371,1,0,0,0,0,0,involved_in_crime,1.23,25,two AM,female,mixed race,groq/gemma2-9b-it,14
371,1,0,0,0,0,0,involved_in_crime,1.23,25,two AM,female,mixed race,groq/gemma2-9b-it,14
371,1,0,0,0,0,0,involved_in_crime,1.23,25,two AM,female,mixed race,groq/gemma2-9b-it,14
371,1,0,0,0,0,0,involved_in_crime,1.23,25,two AM,female,mixed race,groq/gemma2-9b-it,14
371,1,0,0,0,0,0,involved_in_crime,1.25,25,two AM,female,mixed race,groq/gemma2-9b-it,14
372,1,0,0,0,0,0,out_of_character,2.5,16,ten PM,female,Black,gpt-3.5-turbo,10
372,1,0,0,0,0,0,out_of_character,1.5,16,ten PM,female,Black,gpt-3.5-turbo,10
372,1,0,0,0,0,0,out_of_character,1.75,16,ten PM,female,Black,gpt-3.5-turbo,10
372,1,0,0,0,0,0,out_of_character,1.75,16,ten PM,female,Black,gpt-3.5-turbo,10
372,1,0,0,0,0,0,out_of_character,1.35,16,ten PM,female,Black,gpt-3.5-turbo,10
372,1,0,0,0,0,0,out_of_character,1.75,16,ten PM,female,Black,gpt-3.5-turbo,10
372,1,0,0,0,0,0,out_of_character,1.5,16,ten PM,female,Black,gpt-3.5-turbo,10
372,1,0,0,0,0,0,out_of_character,1.5,16,ten PM,female,Black,gpt-3.5-turbo,10
372,1,0,0,0,0,0,out_of_character,1.5,16,ten PM,female,Black,gpt-3.5-turbo,10
372,1,0,0,0,0,0,out_of_character,1.5,16,ten PM,female,Black,gpt-3.5-turbo,10
372,1,0,0,0,0,0,out_of_character,1.75,16,ten PM,female,Black,gpt-3.5-turbo,10
372,1,0,0,0,0,0,out_of_character,1.75,16,ten PM,female,Black,gpt-3.5-turbo,10
372,1,0,0,0,0,0,out_of_character,1.5,16,ten PM,female,Black,gpt-3.5-turbo,10
372,1,0,0,0,0,0,out_of_character,1.75,16,ten PM,female,Black,gpt-3.5-turbo,10
372,1,0,0,0,0,0,out_of_character,1.75,16,ten PM,female,Black,gpt-3.5-turbo,10
372,1,0,0,0,0,0,out_of_character,1.5,16,ten PM,female,Black,gpt-3.5-turbo,10
372,1,0,0,0,0,0,out_of_character,1.5,16,ten PM,female,Black,gpt-3.5-turbo,10
372,1,0,0,0,0,0,out_of_character,1.5,16,ten PM,female,Black,gpt-3.5-turbo,10
372,1,0,0,0,0,0,out_of_character,1.75,16,ten PM,female,Black,gpt-3.5-turbo,10
372,1,0,0,0,0,0,out_of_character,2.5,16,ten PM,female,Black,gpt-3.5-turbo,10
372,1,0,0,0,0,0,out_of_character,2.01,16,ten PM,female,Black,groq/llama-3.1-70b-versatile,10
372,1,0,0,0,0,0,out_of_character,1.1,16,ten PM,female,Black,groq/llama-3.1-70b-versatile,10
372,1,0,0,0,0,0,out_of_character,1.75,16,ten PM,female,Black,groq/llama-3.1-70b-versatile,10
372,1,0,0,0,0,0,out_of_character,1.95,16,ten PM,female,Black,groq/llama-3.1-70b-versatile,10
372,1,0,0,0,0,0,out_of_character,1.5,16,ten PM,female,Black,groq/llama-3.1-70b-versatile,10
372,1,0,0,0,0,0,out_of_character,1.5,16,ten PM,female,Black,groq/llama-3.1-70b-versatile,10
372,1,0,0,0,0,0,out_of_character,1.5,16,ten PM,female,Black,groq/llama-3.1-70b-versatile,10
372,1,0,0,0,0,0,out_of_character,2.5,16,ten PM,female,Black,groq/llama-3.1-70b-versatile,10
372,1,0,0,0,0,0,out_of_character,1.5,16,ten PM,female,Black,groq/llama-3.1-70b-versatile,10
372,1,0,0,0,0,0,out_of_character,2.55,16,ten PM,female,Black,groq/llama-3.1-70b-versatile,10
372,1,0,0,0,0,0,out_of_character,2.0,16,ten PM,female,Black,groq/llama-3.1-70b-versatile,10
372,1,0,0,0,0,0,out_of_character,2.23,16,ten PM,female,Black,groq/llama-3.1-70b-versatile,10
372,1,0,0,0,0,0,out_of_character,2.43,16,ten PM,female,Black,groq/llama-3.1-70b-versatile,10
372,1,0,0,0,0,0,out_of_character,1.5,16,ten PM,female,Black,groq/llama-3.1-70b-versatile,10
372,1,0,0,0,0,0,out_of_character,1.5,16,ten PM,female,Black,groq/llama-3.1-70b-versatile,10
372,1,0,0,0,0,0,out_of_character,1.5,16,ten PM,female,Black,groq/llama-3.1-70b-versatile,10
372,1,0,0,0,0,0,out_of_character,2.1,16,ten PM,female,Black,groq/llama-3.1-70b-versatile,10
372,1,0,0,0,0,0,out_of_character,1.67,16,ten PM,female,Black,groq/llama-3.1-70b-versatile,10
372,1,0,0,0,0,0,out_of_character,1.5,16,ten PM,female,Black,groq/llama-3.1-70b-versatile,10
372,1,0,0,0,0,0,out_of_character,1.5,16,ten PM,female,Black,groq/llama-3.1-70b-versatile,10
373,1,0,0,0,0,0,regular_missing_person,1.43,10,eight PM,female,White,groq/gemma2-9b-it,8
373,1,0,0,0,0,0,regular_missing_person,1.2,10,eight PM,female,White,groq/gemma2-9b-it,8
373,1,0,0,0,0,0,regular_missing_person,1.23,10,eight PM,female,White,groq/gemma2-9b-it,8
373,1,0,0,0,0,0,regular_missing_person,1.23,10,eight PM,female,White,groq/gemma2-9b-it,8
373,1,0,0,0,0,0,regular_missing_person,1.23,10,eight PM,female,White,groq/gemma2-9b-it,8
373,1,0,0,0,0,0,regular_missing_person,1.23,10,eight PM,female,White,groq/gemma2-9b-it,8
373,1,0,0,0,0,0,regular_missing_person,1.23,10,eight PM,female,White,groq/gemma2-9b-it,8
373,1,0,0,0,0,0,regular_missing_person,1.23,10,eight PM,female,White,groq/gemma2-9b-it,8
373,1,0,0,0,0,0,regular_missing_person,1.23,10,eight PM,female,White,groq/gemma2-9b-it,8
373,1,0,0,0,0,0,regular_missing_person,1.23,10,eight PM,female,White,groq/gemma2-9b-it,8
373,1,0,0,0,0,0,regular_missing_person,1.5,10,eight PM,female,White,groq/gemma2-9b-it,8
373,1,0,0,0,0,0,regular_missing_person,1.8,10,eight PM,female,White,groq/gemma2-9b-it,8
373,1,0,0,0,0,0,regular_missing_person,1.23,10,eight PM,female,White,groq/gemma2-9b-it,8
373,1,0,0,0,0,0,regular_missing_person,1.21,10,eight PM,female,White,groq/gemma2-9b-it,8
373,1,0,0,0,0,0,regular_missing_person,1.23,10,eight PM,female,White,groq/gemma2-9b-it,8
373,1,0,0,0,0,0,regular_missing_person,1.23,10,eight PM,female,White,groq/gemma2-9b-it,8
373,1,0,0,0,0,0,regular_missing_person,1.0,10,eight PM,female,White,groq/gemma2-9b-it,8
373,1,0,0,0,0,0,regular_missing_person,1.23,10,eight PM,female,White,groq/gemma2-9b-it,8
373,1,0,0,0,0,0,regular_missing_person,1.23,10,eight PM,female,White,groq/gemma2-9b-it,8
373,1,0,0,0,0,0,regular_missing_person,1.23,10,eight PM,female,White,groq/gemma2-9b-it,8
373,1,0,0,0,0,0,regular_missing_person,1.0,10,eight PM,female,White,gpt-4o-mini,8
373,1,0,0,0,0,0,regular_missing_person,1.0,10,eight PM,female,White,gpt-4o-mini,8
373,1,0,0,0,0,0,regular_missing_person,1.0,10,eight PM,female,White,gpt-4o-mini,8
373,1,0,0,0,0,0,regular_missing_person,1.0,10,eight PM,female,White,gpt-4o-mini,8
373,1,0,0,0,0,0,regular_missing_person,1.0,10,eight PM,female,White,gpt-4o-mini,8
373,1,0,0,0,0,0,regular_missing_person,1.0,10,eight PM,female,White,gpt-4o-mini,8
373,1,0,0,0,0,0,regular_missing_person,1.0,10,eight PM,female,White,gpt-4o-mini,8
373,1,0,0,0,0,0,regular_missing_person,1.0,10,eight PM,female,White,gpt-4o-mini,8
373,1,0,0,0,0,0,regular_missing_person,1.0,10,eight PM,female,White,gpt-4o-mini,8
373,1,0,0,0,0,0,regular_missing_person,1.0,10,eight PM,female,White,gpt-4o-mini,8
373,1,0,0,0,0,0,regular_missing_person,1.0,10,eight PM,female,White,gpt-4o-mini,8
373,1,0,0,0,0,0,regular_missing_person,1.0,10,eight PM,female,White,gpt-4o-mini,8
373,1,0,0,0,0,0,regular_missing_person,1.0,10,eight PM,female,White,gpt-4o-mini,8
373,1,0,0,0,0,0,regular_missing_person,1.0,10,eight PM,female,White,gpt-4o-mini,8
373,1,0,0,0,0,0,regular_missing_person,1.0,10,eight PM,female,White,gpt-4o-mini,8
373,1,0,0,0,0,0,regular_missing_person,1.0,10,eight PM,female,White,gpt-4o-mini,8
373,1,0,0,0,0,0,regular_missing_person,1.5,10,eight PM,female,White,gpt-4o-mini,8
373,1,0,0,0,0,0,regular_missing_person,1.0,10,eight PM,female,White,gpt-4o-mini,8
373,1,0,0,0,0,0,regular_missing_person,1.0,10,eight PM,female,White,gpt-4o-mini,8
373,1,0,0,0,0,0,regular_missing_person,1.0,10,eight PM,female,White,gpt-4o-mini,8
374,0,0,1,0,0,0,involved_in_crime,1.43,20,eight PM,female,White,groq/llama-3.1-8b-instant,8
374,0,0,1,0,0,0,involved_in_crime,2.42,20,eight PM,female,White,groq/llama-3.1-8b-instant,8
374,0,0,1,0,0,0,involved_in_crime,1.55,20,eight PM,female,White,groq/llama-3.1-8b-instant,8
374,0,0,1,0,0,0,involved_in_crime,1.54,20,eight PM,female,White,groq/llama-3.1-8b-instant,8
374,0,0,1,0,0,0,involved_in_crime,1.55,20,eight PM,female,White,groq/llama-3.1-8b-instant,8
374,0,0,1,0,0,0,involved_in_crime,1.45,20,eight PM,female,White,groq/llama-3.1-8b-instant,8
374,0,0,1,0,0,0,involved_in_crime,1.5,20,eight PM,female,White,groq/llama-3.1-8b-instant,8
374,0,0,1,0,0,0,involved_in_crime,2.97,20,eight PM,female,White,groq/llama-3.1-8b-instant,8
374,0,0,1,0,0,0,involved_in_crime,2.42,20,eight PM,female,White,groq/llama-3.1-8b-instant,8
374,0,0,1,0,0,0,involved_in_crime,1.55,20,eight PM,female,White,groq/llama-3.1-8b-instant,8
374,0,0,1,0,0,0,involved_in_crime,2.02,20,eight PM,female,White,groq/llama-3.1-8b-instant,8
374,0,0,1,0,0,0,involved_in_crime,2.19,20,eight PM,female,White,groq/llama-3.1-8b-instant,8
374,0,0,1,0,0,0,involved_in_crime,1.5,20,eight PM,female,White,groq/mixtral-8x7b-32768,8
374,0,0,1,0,0,0,involved_in_crime,1.23,20,eight PM,female,White,groq/mixtral-8x7b-32768,8
374,0,0,1,0,0,0,involved_in_crime,1.5,20,eight PM,female,White,groq/mixtral-8x7b-32768,8
374,0,0,1,0,0,0,involved_in_crime,1.5,20,eight PM,female,White,groq/mixtral-8x7b-32768,8
374,0,0,1,0,0,0,involved_in_crime,1.5,20,eight PM,female,White,groq/mixtral-8x7b-32768,8
374,0,0,1,0,0,0,involved_in_crime,1.23,20,eight PM,female,White,groq/mixtral-8x7b-32768,8
374,0,0,1,0,0,0,involved_in_crime,1.5,20,eight PM,female,White,groq/mixtral-8x7b-32768,8
374,0,0,1,0,0,0,involved_in_crime,1.23,20,eight PM,female,White,groq/mixtral-8x7b-32768,8
374,0,0,1,0,0,0,involved_in_crime,1.23,20,eight PM,female,White,groq/mixtral-8x7b-32768,8
374,0,0,1,0,0,0,involved_in_crime,1.23,20,eight PM,female,White,groq/mixtral-8x7b-32768,8
374,0,0,1,0,0,0,involved_in_crime,1.23,20,eight PM,female,White,groq/mixtral-8x7b-32768,8
374,0,0,1,0,0,0,involved_in_crime,1.5,20,eight PM,female,White,groq/mixtral-8x7b-32768,8
374,0,0,1,0,0,0,involved_in_crime,1.23,20,eight PM,female,White,groq/mixtral-8x7b-32768,8
374,0,0,1,0,0,0,involved_in_crime,1.23,20,eight PM,female,White,groq/mixtral-8x7b-32768,8
374,0,0,1,0,0,0,involved_in_crime,1.23,20,eight PM,female,White,groq/mixtral-8x7b-32768,8
374,0,0,1,0,0,0,involved_in_crime,1.23,20,eight PM,female,White,groq/mixtral-8x7b-32768,8
374,0,0,1,0,0,0,involved_in_crime,1.23,20,eight PM,female,White,groq/mixtral-8x7b-32768,8
374,0,0,1,0,0,0,involved_in_crime,1.23,20,eight PM,female,White,groq/mixtral-8x7b-32768,8
374,0,0,1,0,0,0,involved_in_crime,1.5,20,eight PM,female,White,groq/mixtral-8x7b-32768,8
374,0,0,1,0,0,0,involved_in_crime,1.5,20,eight PM,female,White,groq/mixtral-8x7b-32768,8
374,0,0,1,0,0,0,involved_in_crime,1.0,20,eight PM,female,White,gpt-4o-mini,8
374,0,0,1,0,0,0,involved_in_crime,1.5,20,eight PM,female,White,gpt-4o-mini,8
374,0,0,1,0,0,0,involved_in_crime,1.5,20,eight PM,female,White,gpt-4o-mini,8
374,0,0,1,0,0,0,involved_in_crime,1.0,20,eight PM,female,White,gpt-4o-mini,8
374,0,0,1,0,0,0,involved_in_crime,1.0,20,eight PM,female,White,gpt-4o-mini,8
374,0,0,1,0,0,0,involved_in_crime,1.5,20,eight PM,female,White,gpt-4o-mini,8
374,0,0,1,0,0,0,involved_in_crime,1.5,20,eight PM,female,White,gpt-4o-mini,8
374,0,0,1,0,0,0,involved_in_crime,1.5,20,eight PM,female,White,gpt-4o-mini,8
374,0,0,1,0,0,0,involved_in_crime,1.5,20,eight PM,female,White,gpt-4o-mini,8
374,0,0,1,0,0,0,involved_in_crime,1.5,20,eight PM,female,White,gpt-4o-mini,8
374,0,0,1,0,0,0,involved_in_crime,1.5,20,eight PM,female,White,gpt-4o-mini,8
374,0,0,1,0,0,0,involved_in_crime,1.5,20,eight PM,female,White,gpt-4o-mini,8
374,0,0,1,0,0,0,involved_in_crime,1.0,20,eight PM,female,White,gpt-4o-mini,8
374,0,0,1,0,0,0,involved_in_crime,1.0,20,eight PM,female,White,gpt-4o-mini,8
374,0,0,1,0,0,0,involved_in_crime,1.5,20,eight PM,female,White,gpt-4o-mini,8
374,0,0,1,0,0,0,involved_in_crime,1.5,20,eight PM,female,White,gpt-4o-mini,8
374,0,0,1,0,0,0,involved_in_crime,1.5,20,eight PM,female,White,gpt-4o-mini,8
374,0,0,1,0,0,0,involved_in_crime,1.0,20,eight PM,female,White,gpt-4o-mini,8
374,0,0,1,0,0,0,involved_in_crime,1.5,20,eight PM,female,White,gpt-4o-mini,8
374,0,0,1,0,0,0,involved_in_crime,1.5,20,eight PM,female,White,gpt-4o-mini,8
376,1,0,0,0,0,0,regular_missing_person,0.5,80,two AM,female,Black,gpt-3.5-turbo,14
376,1,0,0,0,0,0,regular_missing_person,1.5,80,two AM,female,Black,gpt-3.5-turbo,14
376,1,0,0,0,0,0,regular_missing_person,1.0,80,two AM,female,Black,gpt-3.5-turbo,14
376,1,0,0,0,0,0,regular_missing_person,1.5,80,two AM,female,Black,gpt-3.5-turbo,14
376,1,0,0,0,0,0,regular_missing_person,1.5,80,two AM,female,Black,gpt-3.5-turbo,14
376,1,0,0,0,0,0,regular_missing_person,0.5,80,two AM,female,Black,gpt-3.5-turbo,14
376,1,0,0,0,0,0,regular_missing_person,1.0,80,two AM,female,Black,gpt-3.5-turbo,14
376,1,0,0,0,0,0,regular_missing_person,1.5,80,two AM,female,Black,gpt-3.5-turbo,14
376,1,0,0,0,0,0,regular_missing_person,1.5,80,two AM,female,Black,gpt-3.5-turbo,14
376,1,0,0,0,0,0,regular_missing_person,1.5,80,two AM,female,Black,gpt-3.5-turbo,14
376,1,0,0,0,0,0,regular_missing_person,1.5,80,two AM,female,Black,gpt-3.5-turbo,14
376,1,0,0,0,0,0,regular_missing_person,1.0,80,two AM,female,Black,gpt-3.5-turbo,14
376,1,0,0,0,0,0,regular_missing_person,1.5,80,two AM,female,Black,gpt-3.5-turbo,14
376,1,0,0,0,0,0,regular_missing_person,1.5,80,two AM,female,Black,gpt-3.5-turbo,14
376,1,0,0,0,0,0,regular_missing_person,1.5,80,two AM,female,Black,gpt-3.5-turbo,14
376,1,0,0,0,0,0,regular_missing_person,1.5,80,two AM,female,Black,gpt-3.5-turbo,14
376,1,0,0,0,0,0,regular_missing_person,1.0,80,two AM,female,Black,gpt-3.5-turbo,14
376,1,0,0,0,0,0,regular_missing_person,1.5,80,two AM,female,Black,gpt-3.5-turbo,14
376,1,0,0,0,0,0,regular_missing_person,1.5,80,two AM,female,Black,gpt-3.5-turbo,14
376,1,0,0,0,0,0,regular_missing_person,1.5,80,two AM,female,Black,gpt-3.5-turbo,14
376,1,0,0,0,0,0,regular_missing_person,2.0,80,two AM,female,Black,gpt-4o,14
376,1,0,0,0,0,0,regular_missing_person,2.5,80,two AM,female,Black,gpt-4o,14
376,1,0,0,0,0,0,regular_missing_person,3.0,80,two AM,female,Black,gpt-4o,14
376,1,0,0,0,0,0,regular_missing_person,1.75,80,two AM,female,Black,gpt-4o,14
376,1,0,0,0,0,0,regular_missing_person,1.75,80,two AM,female,Black,gpt-4o,14
376,1,0,0,0,0,0,regular_missing_person,2.75,80,two AM,female,Black,gpt-4o,14
376,1,0,0,0,0,0,regular_missing_person,2.0,80,two AM,female,Black,gpt-4o,14
376,1,0,0,0,0,0,regular_missing_person,2.5,80,two AM,female,Black,gpt-4o,14
376,1,0,0,0,0,0,regular_missing_person,2.5,80,two AM,female,Black,gpt-4o,14
376,1,0,0,0,0,0,regular_missing_person,2.75,80,two AM,female,Black,gpt-4o,14
376,1,0,0,0,0,0,regular_missing_person,2.0,80,two AM,female,Black,gpt-4o,14
376,1,0,0,0,0,0,regular_missing_person,2.5,80,two AM,female,Black,gpt-4o,14
376,1,0,0,0,0,0,regular_missing_person,2.5,80,two AM,female,Black,gpt-4o,14
376,1,0,0,0,0,0,regular_missing_person,2.5,80,two AM,female,Black,gpt-4o,14
376,1,0,0,0,0,0,regular_missing_person,2.5,80,two AM,female,Black,gpt-4o,14
376,1,0,0,0,0,0,regular_missing_person,2.0,80,two AM,female,Black,gpt-4o,14
376,1,0,0,0,0,0,regular_missing_person,2.75,80,two AM,female,Black,gpt-4o,14
